cities
ID,STATE_NAME,CITY_NAME
18949,New York,Oriskany
18950,New York,Oriskany Falls
18951,New York,Orwell
18952,New York,Ossining
18953,New York,Oswegatchie
18954,New York,Oswego
18955,New York,Otego
18956,New York,Otisville
18957,New York,Otto
18958,New York,Ouaquaga
18959,New York,Ovid
18960,New York,Owego
18961,New York,Owls Head
18962,New York,Oxbow
18963,New York,Oxford
18964,New York,Oyster Bay
18965,New York,Ozone Park
18966,New York,Painted Post
18967,New York,Palatine Bridge
18968,New York,Palenville
18969,New York,Palisades
18970,New York,Palmyra
18971,New York,Panama
18972,New York,Paradox
18973,New York,Parish
18974,New York,Parishville
18975,New York,Parksville
18976,New York,Patchogue
18977,New York,Patterson
18978,New York,Pattersonville
18979,New York,Paul Smiths
18980,New York,Pavilion
18981,New York,Pawling
18982,New York,Pearl River
18983,New York,Peconic
18984,New York,Peekskill
18985,New York,Pelham
18986,New York,Penfield
18987,New York,Penn Yan
18988,New York,Pennellville
18989,New York,Perkinsville
18990,New York,Perry
18991,New York,Perrysburg
18992,New York,Peru
18993,New York,Peterboro
18994,New York,Petersburg
18995,New York,Phelps
18996,New York,Philadelphia
18997,New York,Phillipsport
18998,New York,Philmont
18999,New York,Phoenicia
19000,New York,Phoenix
19001,New York,Piercefield
19002,New York,Piermont
19003,New York,Pierrepont Manor
19004,New York,Piffard
19005,New York,Pike
19006,New York,Pine Bush
19007,New York,Pine City
19008,New York,Pine Hill
19009,New York,Pine Island
19010,New York,Pine Plains
19011,New York,Pine Valley
19012,New York,Piseco
19013,New York,Pitcher
19014,New York,Pittsford
19015,New York,Plainview
19016,New York,Plainville
19017,New York,Plattekill
19018,New York,Plattsburgh
19019,New York,Pleasant Valley
19020,New York,Pleasantville
19021,New York,Plessis
19022,New York,Plymouth
19023,New York,Poestenkill
19024,New York,Point Lookout
19025,New York,Poland
19026,New York,Pomona
19027,New York,Pompey
19028,New York,Pond Eddy
19029,New York,Poplar Ridge
19030,New York,Port Byron
19031,New York,Port Chester
19032,New York,Port Crane
19033,New York,Port Ewen
19034,New York,Port Gibson
19035,New York,Port Henry
19036,New York,Port Jefferson
19037,New York,Port Jefferson Station
19038,New York,Port Jervis
19039,New York,Port Kent
19040,New York,Port Leyden
19041,New York,Port Washington
19042,New York,Portageville
19043,New York,Porter Corners
19044,New York,Portland
19045,New York,Portlandville
19046,New York,Portville
19047,New York,Potsdam
19048,New York,Pottersville
19049,New York,Poughkeepsie
19050,New York,Poughquag
19051,New York,Pound Ridge
19052,New York,Prattsburgh
19053,New York,Prattsville
19054,New York,Preble
19055,New York,Preston Hollow
19056,New York,Prospect
19057,New York,Pulaski
19058,New York,Pulteney
19059,New York,Pultneyville
19060,New York,Purchase
19061,New York,Purdys
19062,New York,Purling
19063,New York,Putnam Station
19064,New York,Putnam Valley
19065,New York,Pyrites
19066,New York,Quaker Street
19067,New York,Queens Village
19068,New York,Queensbury
19069,New York,Quogue
19070,New York,Rainbow Lake
19071,New York,Randolph
19072,New York,Ransomville
19073,New York,Raquette Lake
19074,New York,Ravena
19075,New York,Ray Brook
19076,New York,Raymondville
19077,New York,Reading Center
19078,New York,Red Creek
19079,New York,Red Hook
19080,New York,Redfield
19081,New York,Redford
19082,New York,Redwood
19083,New York,Rego Park
19084,New York,Remsen
19085,New York,Remsenburg
19086,New York,Rensselaer
19087,New York,Rensselaer Falls
19088,New York,Rensselaerville
19089,New York,Retsof
19090,New York,Rexford
19091,New York,Rexville
19092,New York,Rhinebeck
19093,New York,Rhinecliff
19094,New York,Richburg
19095,New York,Richfield Springs
19096,New York,Richford
19097,New York,Richland
19098,New York,Richmond Hill
19099,New York,Richmondville
19100,New York,Richville
19101,New York,Ridge
19102,New York,Ridgewood
19103,New York,Rifton
19104,New York,Riparius
19105,New York,Ripley
19106,New York,Riverhead
19107,New York,Rochester
19108,New York,Rock City Falls
19109,New York,Rock Hill
19110,New York,Rock Stream
19111,New York,Rock Tavern
19112,New York,Rockaway Park
19113,New York,Rockville Centre
19114,New York,Rocky Point
19115,New York,Rodman
19116,New York,Rome
19117,New York,Romulus
19118,New York,Ronkonkoma
19119,New York,Roosevelt
19120,New York,Rooseveltown
19121,New York,Roscoe
19122,New York,Rose
19123,New York,Roseboom
19124,New York,Rosedale
19125,New York,Rosendale
19126,New York,Roslyn
19127,New York,Roslyn Heights
19128,New York,Rotterdam Junction
19129,New York,Round Lake
19130,New York,Round Top
19131,New York,Rouses Point
19132,New York,Roxbury
19133,New York,Ruby
19134,New York,Rush
19135,New York,Rushford
19136,New York,Rushville
19137,New York,Russell
19138,New York,Rye
19139,New York,Sabael
19140,New York,Sackets Harbor
19141,New York,Sag Harbor
19142,New York,Sagaponack
19143,New York,Saint Albans
19144,New York,Saint Bonaventure
19145,New York,Saint James
19146,New York,Saint Johnsville
19147,New York,Saint Regis Falls
19148,New York,Salamanca
19149,New York,Salem
19150,New York,Salisbury Center
19151,New York,Salisbury Mills
19152,New York,Salt Point
19153,New York,Sanborn
19154,New York,Sand Lake
19155,New York,Sandusky
19156,New York,Sandy Creek
19157,New York,Sangerfield
19158,New York,Saranac
19159,New York,Saranac Lake
19160,New York,Saratoga Springs
19161,New York,Sardinia
19162,New York,Saugerties
19163,New York,Sauquoit
19164,New York,Savannah
19165,New York,Savona
19166,New York,Sayville
19167,New York,Scarsdale
19168,New York,Schaghticoke
19169,New York,Schenectady
19170,New York,Schenevus
19171,New York,Schodack Landing
19172,New York,Schoharie
19173,New York,Schroon Lake
19174,New York,Schuyler Falls
19175,New York,Schuyler Lake
19176,New York,Schuylerville
19177,New York,Scio
19178,New York,Scipio Center
19179,New York,Scottsburg
19180,New York,Scottsville
19181,New York,Sea Cliff
19182,New York,Seaford
19183,New York,Selden
19184,New York,Selkirk
19185,New York,Seneca Castle
19186,New York,Seneca Falls
19187,New York,Severance
19188,New York,Shandaken
19189,New York,Sharon Springs
19190,New York,Shelter Island
19191,New York,Shelter Island Heights
19192,New York,Shenorock
19193,New York,Sherburne
19194,New York,Sheridan
19195,New York,Sherman
19196,New York,Sherrill
19197,New York,Shinhopple
19198,New York,Shirley
19199,New York,Shokan
19200,New York,Shoreham
19201,New York,Shortsville
19202,New York,Shrub Oak
19203,New York,Shushan
19204,New York,Sidney
19205,New York,Sidney Center
19206,New York,Silver Bay
19207,New York,Silver Creek
19208,New York,Silver Lake
19209,New York,Silver Springs
19210,New York,Sinclairville
19211,New York,Skaneateles
19212,New York,Skaneateles Falls
19213,New York,Slate Hill
19214,New York,Slaterville Springs
19215,New York,Slingerlands
19216,New York,Sloansville
19217,New York,Sloatsburg
19218,New York,Smallwood
19219,New York,Smithboro
19220,New York,Smithtown
19221,New York,Smithville Flats
19222,New York,Smyrna
19223,New York,Sodus
19224,New York,Sodus Point
19225,New York,Solsville
19226,New York,Somers
19227,New York,Sonyea
19228,New York,Sound Beach
19229,New York,South Bethlehem
19230,New York,South Butler
19231,New York,South Byron
19232,New York,South Cairo
19233,New York,South Colton
19234,New York,South Dayton
19235,New York,South Fallsburg
19236,New York,South Glens Falls
19237,New York,South Jamesport
19238,New York,South Kortright
19239,New York,South Lima
19240,New York,South New Berlin
19241,New York,South Otselic
19242,New York,South Ozone Park
19243,New York,South Plymouth
19244,New York,South Richmond Hill
19245,New York,South Salem
19246,New York,South Wales
19247,New York,Southampton
19248,New York,Southfields
19249,New York,Southold
19250,New York,Sparkill
19251,New York,Sparrow Bush
19252,New York,Speculator
19253,New York,Spencer
19254,New York,Spencerport
19255,New York,Spencertown
19256,New York,Speonk
19257,New York,Sprakers
19258,New York,Spring Brook
19259,New York,Spring Glen
19260,New York,Spring Valley
19261,New York,Springfield Center
19262,New York,Springfield Gardens
19263,New York,Springville
19264,New York,Springwater
19265,New York,Staatsburg
19266,New York,Stafford
19267,New York,Stamford
19268,New York,Stanfordville
19269,New York,Stanley
19270,New York,Star Lake
19271,New York,Staten Island
19272,New York,Steamburg
19273,New York,Stella Niagara
19274,New York,Stephentown
19275,New York,Sterling
19276,New York,Sterling Forest
19277,New York,Stillwater
19278,New York,Stittville
19279,New York,Stockton
19280,New York,Stone Ridge
19281,New York,Stony Brook
19282,New York,Stony Creek
19283,New York,Stony Point
19284,New York,Stormville
19285,New York,Stottville
19286,New York,Stow
19287,New York,Stratford
19288,New York,Strykersville
19289,New York,Stuyvesant
19290,New York,Stuyvesant Falls
19291,New York,Suffern
19292,New York,Sugar Loaf
19293,New York,Summit
19294,New York,Summitville
19295,New York,Sunnyside
19296,New York,Surprise
19297,New York,Swain
19298,New York,Swan Lake
19299,New York,Sylvan Beach
19300,New York,Syosset
19301,New York,Syracuse
19302,New York,Taberg
19303,New York,Tallman
19304,New York,Tannersville
19305,New York,Tappan
19306,New York,Tarrytown
19307,New York,Thendara
19308,New York,Theresa
19309,New York,Thiells
19310,New York,Thompson Ridge
19311,New York,Thompsonville
19312,New York,Thornwood
19313,New York,Thousand Island Park
19314,New York,Three Mile Bay
19315,New York,Ticonderoga
19316,New York,Tillson
19317,New York,Tioga Center
19318,New York,Tivoli
19319,New York,Tomkins Cove
19320,New York,Tonawanda
19321,New York,Treadwell
19322,New York,Tribes Hill
19323,New York,Troupsburg
19324,New York,Trout Creek
19325,New York,Troy
19326,New York,Troy
19327,New York,Trumansburg
19328,New York,Truxton
19329,New York,Tuckahoe
19330,New York,Tully
19331,New York,Tunnel
19332,New York,Tupper Lake
19333,New York,Turin
19334,New York,Tuxedo Park
19335,New York,Tyrone
19336,New York,Ulster Park
19337,New York,Unadilla
19338,New York,Union Hill
19339,New York,Union Springs
19340,New York,Uniondale
19341,New York,Unionville
19342,New York,Upper Jay
19343,New York,Upton
19344,New York,Utica
19345,New York,Vails Gate
19346,New York,Valatie
19347,New York,Valhalla
19348,New York,Valley Cottage
19349,New York,Valley Falls
19350,New York,Valley Stream
19351,New York,Van Buren Point
19352,New York,Van Etten
19353,New York,Van Hornesville
19354,New York,Varysburg
19355,New York,Verbank
19356,New York,Vermontville
19357,New York,Vernon
19358,New York,Vernon Center
19359,New York,Verona
19360,New York,Verona Beach
19361,New York,Verplanck
19362,New York,Versailles
19363,New York,Vestal
19364,New York,Victor
19365,New York,Victory Mills
19366,New York,Voorheesville
19367,New York,Waccabuc
19368,New York,Waddington
19369,New York,Wading River
19370,New York,Wainscott
19371,New York,Walden
19372,New York,Wales Center
19373,New York,Walker Valley
19374,New York,Wallkill
19375,New York,Walton
19376,New York,Walworth
19377,New York,Wampsville
19378,New York,Wanakena
19379,New York,Wantagh
19380,New York,Wappingers Falls
19381,New York,Warners
19382,New York,Warnerville
19383,New York,Warrensburg
19384,New York,Warsaw
19385,New York,Warwick
19386,New York,Washington Mills
19387,New York,Washingtonville
19388,New York,Wassaic
19389,New York,Water Mill
19390,New York,Waterford
19391,New York,Waterloo
19392,New York,Waterport
19393,New York,Watertown
19394,New York,Waterville
19395,New York,Watervliet
19396,New York,Watkins Glen
19397,New York,Waverly
19398,New York,Wawarsing
19399,New York,Wayland
19400,New York,Wayne
19401,New York,Webster
19402,New York,Weedsport
19403,New York,Wellesley Island
19404,New York,Wells
19405,New York,Wells Bridge
19406,New York,Wellsburg
19407,New York,Wellsville
19408,New York,West Babylon
19409,New York,West Bloomfield
19410,New York,West Burlington
19411,New York,West Camp
19412,New York,West Chazy
19413,New York,West Clarksville
19414,New York,West Copake
19415,New York,West Coxsackie
19416,New York,West Davenport
19417,New York,West Eaton
19418,New York,West Edmeston
19419,New York,West Falls
19420,New York,West Fulton
19421,New York,West Harrison
19422,New York,West Haverstraw
19423,New York,West Hempstead
19424,New York,West Henrietta
19425,New York,West Hurley
19426,New York,West Islip
19427,New York,West Kill
19428,New York,West Lebanon
19429,New York,West Leyden
19430,New York,West Monroe
19431,New York,West Nyack
19432,New York,West Oneonta
19433,New York,West Park
19434,New York,West Point
19435,New York,West Sand Lake
19436,New York,West Sayville
19437,New York,West Shokan
19438,New York,West Stockholm
19439,New York,West Valley
19440,New York,West Winfield
19441,New York,Westbrookville
19442,New York,Westbury
19443,New York,Westdale
19444,New York,Westerlo
19445,New York,Westernville
19446,New York,Westfield
19447,New York,Westford
19448,New York,Westhampton
19449,New York,Westhampton Beach
19450,New York,Westmoreland
19451,New York,Westons Mills
19452,New York,Westport
19453,New York,Westtown
19454,New York,Wevertown
19455,New York,Whippleville
19456,New York,White Lake
19457,New York,White Plains
19458,New York,White Sulphur Springs
19459,New York,Whitehall
19460,New York,Whitesboro
19461,New York,Whitestone
19462,New York,Whitesville
19463,New York,Whitney Point
19464,New York,Willard
19465,New York,Willet
19466,New York,Williamson
19467,New York,Williamstown
19468,New York,Williston Park
19469,New York,Willow
19470,New York,Willsboro
19471,New York,Willseyville
19472,New York,Wilmington
19473,New York,Wilson
19474,New York,Windham
19475,New York,Windsor
19476,New York,Wingdale
19477,New York,Winthrop
19478,New York,Witherbee
19479,New York,Wolcott
19480,New York,Woodbourne
19481,New York,Woodbury
19482,New York,Woodgate
19483,New York,Woodhaven
19484,New York,Woodhull
19485,New York,Woodmere
19486,New York,Woodridge
19487,New York,Woodside
19488,New York,Woodstock
19489,New York,Worcester
19490,New York,Wurtsboro
19491,New York,Wyandanch
19492,New York,Wynantskill
19493,New York,Wyoming
19494,New York,Yaphank
19495,New York,Yonkers
19496,New York,York
19497,New York,Yorkshire
19498,New York,Yorktown Heights
19499,New York,Yorkville
19500,New York,Youngstown
19501,New York,Youngsville
19502,New York,Yulan
19503,Ohio,Aberdeen
19504,Ohio,Ada
19505,Ohio,Adamsville
19506,Ohio,Addyston
19507,Ohio,Adelphi
19508,Ohio,Adena
19509,Ohio,Akron
19510,Ohio,Albany
19511,Ohio,Alexandria
19512,Ohio,Alger
19513,Ohio,Alledonia
19514,Ohio,Alliance
19515,Ohio,Alpha
19516,Ohio,Alvada
19517,Ohio,Alvordton
19518,Ohio,Amanda
19519,Ohio,Amelia
19520,Ohio,Amesville
19521,Ohio,Amherst
19522,Ohio,Amlin
19523,Ohio,Amsterdam
19524,Ohio,Andover
19525,Ohio,Anna
19526,Ohio,Ansonia
19527,Ohio,Antwerp
19528,Ohio,Apple Creek
19529,Ohio,Arcadia
19530,Ohio,Arcanum
19531,Ohio,Archbold
19532,Ohio,Arlington
19533,Ohio,Ashland
19534,Ohio,Ashley
19535,Ohio,Ashtabula
19536,Ohio,Ashville
19537,Ohio,Athens
19538,Ohio,Attica
19539,Ohio,Atwater
19540,Ohio,Augusta
19541,Ohio,Aurora
19542,Ohio,Austinburg
19543,Ohio,Ava
19544,Ohio,Avon
19545,Ohio,Avon Lake
19546,Ohio,Bainbridge
19547,Ohio,Bakersville
19548,Ohio,Baltic
19549,Ohio,Baltimore
19550,Ohio,Bannock
19551,Ohio,Barberton
19552,Ohio,Barlow
19553,Ohio,Barnesville
19554,Ohio,Bartlett
19555,Ohio,Barton
19556,Ohio,Bascom
19557,Ohio,Batavia
19558,Ohio,Bath
19559,Ohio,Bay Village
19560,Ohio,Beach City
19561,Ohio,Beachwood
19562,Ohio,Beallsville
19563,Ohio,Beaver
19564,Ohio,Beaverdam
19565,Ohio,Bedford
19566,Ohio,Bellaire
19567,Ohio,Bellbrook
19568,Ohio,Belle Center
19569,Ohio,Belle Valley
19570,Ohio,Bellefontaine
19571,Ohio,Bellevue
19572,Ohio,Bellville
19573,Ohio,Belmont
19574,Ohio,Belmore
19575,Ohio,Beloit
19576,Ohio,Belpre
19577,Ohio,Benton Ridge
19578,Ohio,Bentonville
19579,Ohio,Berea
19580,Ohio,Bergholz
19581,Ohio,Berkey
19582,Ohio,Berlin
19583,Ohio,Berlin Center
19584,Ohio,Berlin Heights
19585,Ohio,Bethel
19586,Ohio,Bethesda
19587,Ohio,Bettsville
19588,Ohio,Beverly
19589,Ohio,Bidwell
19590,Ohio,Big Prairie
19591,Ohio,Birmingham
19592,Ohio,Blacklick
19593,Ohio,Bladensburg
19594,Ohio,Blaine
19595,Ohio,Blakeslee
19596,Ohio,Blanchester
19597,Ohio,Blissfield
19598,Ohio,Bloomdale
19599,Ohio,Bloomingburg
19600,Ohio,Bloomingdale
19601,Ohio,Bloomville
19602,Ohio,Blue Creek
19603,Ohio,Blue Rock
19604,Ohio,Bluffton
19605,Ohio,Bolivar
19606,Ohio,Botkins
19607,Ohio,Bourneville
19608,Ohio,Bowerston
19609,Ohio,Bowersville
19610,Ohio,Bowling Green
19611,Ohio,Bradford
19612,Ohio,Bradner
19613,Ohio,Brady Lake
19614,Ohio,Brecksville
19615,Ohio,Brewster
19616,Ohio,Brice
19617,Ohio,Bridgeport
19618,Ohio,Brilliant
19619,Ohio,Brinkhaven
19620,Ohio,Bristolville
19621,Ohio,Broadview Heights
19622,Ohio,Broadway
19623,Ohio,Brook Park
19624,Ohio,Brookfield
19625,Ohio,Brookville
19626,Ohio,Brownsville
19627,Ohio,Brunswick
19628,Ohio,Bryan
19629,Ohio,Buchtel
19630,Ohio,Buckeye Lake
19631,Ohio,Buckland
19632,Ohio,Bucyrus
19633,Ohio,Buffalo
19634,Ohio,Buford
19635,Ohio,Burbank
19636,Ohio,Burghill
19637,Ohio,Burgoon
19638,Ohio,Burkettsville
19639,Ohio,Burton
19640,Ohio,Butler
19641,Ohio,Byesville
19642,Ohio,Cable
19643,Ohio,Cadiz
19644,Ohio,Cairo
19645,Ohio,Caldwell
19646,Ohio,Caledonia
19647,Ohio,Cambridge
19648,Ohio,Camden
19649,Ohio,Cameron
19650,Ohio,Camp Dennison
19651,Ohio,Campbell
19652,Ohio,Canal Fulton
19653,Ohio,Canal Winchester
19654,Ohio,Canfield
19655,Ohio,Canton
19656,Ohio,Canton
19657,Ohio,Carbon Hill
19658,Ohio,Carbondale
19659,Ohio,Cardington
19660,Ohio,Carey
19661,Ohio,Carroll
19662,Ohio,Carrollton
19663,Ohio,Casstown
19664,Ohio,Castalia
19665,Ohio,Catawba
19666,Ohio,Cecil
19667,Ohio,Cedarville
19668,Ohio,Celina
19669,Ohio,Centerburg
19670,Ohio,Chagrin Falls
19671,Ohio,Chagrin Falls
19672,Ohio,Chandlersville
19673,Ohio,Chardon
19674,Ohio,Charm
19675,Ohio,Chatfield
19676,Ohio,Chauncey
19677,Ohio,Cherry Fork
19678,Ohio,Chesapeake
19679,Ohio,Cheshire
19680,Ohio,Chester
19681,Ohio,Chesterhill
19682,Ohio,Chesterland
19683,Ohio,Chesterville
19684,Ohio,Chickasaw
19685,Ohio,Chillicothe
19686,Ohio,Chilo
19687,Ohio,Chippewa Lake
19688,Ohio,Christiansburg
19689,Ohio,Cincinnati
19690,Ohio,Cincinnati
19691,Ohio,Circleville
19692,Ohio,Clarington
19693,Ohio,Clarksburg
19694,Ohio,Clarksville
19695,Ohio,Clay Center
19696,Ohio,Clayton
19697,Ohio,Cleveland
19698,Ohio,Cleves
19699,Ohio,Clifton
19700,Ohio,Clinton
19701,Ohio,Cloverdale
19702,Ohio,Clyde
19703,Ohio,Coal Run
19704,Ohio,Coalton
19705,Ohio,Coldwater
19706,Ohio,Colerain
19707,Ohio,College Corner
19708,Ohio,Collins
19709,Ohio,Collinsville
19710,Ohio,Colton
19711,Ohio,Columbia Station
19712,Ohio,Columbiana
19713,Ohio,Columbus
19714,Ohio,Columbus
19715,Ohio,Columbus Grove
19716,Ohio,Commercial Point
19717,Ohio,Conesville
19718,Ohio,Conneaut
19719,Ohio,Conover
19720,Ohio,Continental
19721,Ohio,Convoy
19722,Ohio,Coolville
19723,Ohio,Corning
19724,Ohio,Cortland
19725,Ohio,Coshocton
19726,Ohio,Covington
19727,Ohio,Creola
19728,Ohio,Crestline
19729,Ohio,Creston
19730,Ohio,Crooksville
19731,Ohio,Croton
19732,Ohio,Crown City
19733,Ohio,Cuba
19734,Ohio,Cumberland
19735,Ohio,Curtice
19736,Ohio,Custar
19737,Ohio,Cutler
19738,Ohio,Cuyahoga Falls
19739,Ohio,Cygnet
19740,Ohio,Cynthiana
19741,Ohio,Dalton
19742,Ohio,Damascus
19743,Ohio,Danville
19744,Ohio,Dayton
19745,Ohio,Dayton
19746,Ohio,De Graff
19747,Ohio,Decatur
19748,Ohio,Deerfield
19749,Ohio,Deersville
19750,Ohio,Defiance
19751,Ohio,Delaware
19752,Ohio,Dellroy
19753,Ohio,Delphos
19754,Ohio,Delta
19755,Ohio,Dennison
19756,Ohio,Derby
19757,Ohio,Derwent
19758,Ohio,Deshler
19759,Ohio,Dexter City
19760,Ohio,Diamond
19761,Ohio,Dillonvale
19762,Ohio,Dola
19763,Ohio,Donnelsville
19764,Ohio,Dorset
19765,Ohio,Dover
19766,Ohio,Doylestown
19767,Ohio,Dresden
19768,Ohio,Dublin
19769,Ohio,Dunbridge
19770,Ohio,Duncan Falls
19771,Ohio,Dundee
19772,Ohio,Dunkirk
19773,Ohio,Dupont
19774,Ohio,East Canton
19775,Ohio,East Claridon
19776,Ohio,East Fultonham
19777,Ohio,East Liberty
19778,Ohio,East Liverpool
19779,Ohio,East Palestine
19780,Ohio,East Rochester
19781,Ohio,East Sparta
19782,Ohio,East Springfield
19783,Ohio,Eastlake
19784,Ohio,Eaton
19785,Ohio,Edgerton
19786,Ohio,Edison
19787,Ohio,Edon
19788,Ohio,Eldorado
19789,Ohio,Elgin
19790,Ohio,Elkton
19791,Ohio,Ellsworth
19792,Ohio,Elmore
19793,Ohio,Elyria
19794,Ohio,Empire
19795,Ohio,Englewood
19796,Ohio,Enon
19797,Ohio,Etna
19798,Ohio,Euclid
19799,Ohio,Evansport
19800,Ohio,Fairborn
19801,Ohio,Fairfield
19802,Ohio,Fairlawn
19803,Ohio,Fairpoint
19804,Ohio,Fairview
19805,Ohio,Farmdale
19806,Ohio,Farmer
19807,Ohio,Farmersville
19808,Ohio,Fayette
19809,Ohio,Fayetteville
19810,Ohio,Feesburg
19811,Ohio,Felicity
19812,Ohio,Findlay
19813,Ohio,Flat Rock
19814,Ohio,Fleming
19815,Ohio,Fletcher
19816,Ohio,Flushing
19817,Ohio,Forest
19818,Ohio,Fort Jennings
19819,Ohio,Fort Loramie
19820,Ohio,Fort Recovery
19821,Ohio,Fostoria
19822,Ohio,Fowler
19823,Ohio,Frankfort
19824,Ohio,Franklin
19825,Ohio,Franklin Furnace
19826,Ohio,Frazeysburg
19827,Ohio,Fredericksburg
19828,Ohio,Fredericktown
19829,Ohio,Freeport
19830,Ohio,Fremont
19831,Ohio,Fresno
19832,Ohio,Friendship
19833,Ohio,Fulton
19834,Ohio,Fultonham
19835,Ohio,Galena
19836,Ohio,Galion
19837,Ohio,Gallipolis
19838,Ohio,Galloway
19839,Ohio,Gambier
19840,Ohio,Garrettsville
19841,Ohio,Gates Mills
19842,Ohio,Geneva
19843,Ohio,Genoa
19844,Ohio,Georgetown
19845,Ohio,Germantown
19846,Ohio,Gettysburg
19847,Ohio,Gibsonburg
19848,Ohio,Girard
19849,Ohio,Glandorf
19850,Ohio,Glencoe
19851,Ohio,Glenford
19852,Ohio,Glenmont
19853,Ohio,Glouster
19854,Ohio,Gnadenhutten
19855,Ohio,Gomer
19856,Ohio,Goshen
19857,Ohio,Grafton
19858,Ohio,Grand Rapids
19859,Ohio,Grand River
19860,Ohio,Granville
19861,Ohio,Gratiot
19862,Ohio,Gratis
19863,Ohio,Graysville
19864,Ohio,Graytown
19865,Ohio,Green
19866,Ohio,Green Camp
19867,Ohio,Green Springs
19868,Ohio,Greenfield
19869,Ohio,Greenford
19870,Ohio,Greentown
19871,Ohio,Greenville
19872,Ohio,Greenwich
19873,Ohio,Grelton
19874,Ohio,Grove City
19875,Ohio,Groveport
19876,Ohio,Grover Hill
19877,Ohio,Guysville
19878,Ohio,Gypsum
19879,Ohio,Hallsville
19880,Ohio,Hamden
19881,Ohio,Hamersville
19882,Ohio,Hamilton
19883,Ohio,Hamler
19884,Ohio,Hammondsville
19885,Ohio,Hannibal
19886,Ohio,Hanoverton
19887,Ohio,Harbor View
19888,Ohio,Harlem Springs
19889,Ohio,Harpster
19890,Ohio,Harrisburg
19891,Ohio,Harrison
19892,Ohio,Harrisville
19893,Ohio,Harrod
19894,Ohio,Hartford
19895,Ohio,Hartville
19896,Ohio,Harveysburg
19897,Ohio,Haskins
19898,Ohio,Haverhill
19899,Ohio,Haviland
19900,Ohio,Haydenville
19901,Ohio,Hayesville
19902,Ohio,Heath
19903,Ohio,Hebron
19904,Ohio,Helena
19905,Ohio,Hicksville
19906,Ohio,Hideaway Hls
19907,Ohio,Higginsport
19908,Ohio,Highland
19909,Ohio,Hilliard
19910,Ohio,Hillsboro
19911,Ohio,Hinckley
19912,Ohio,Hiram
19913,Ohio,Hockingport
19914,Ohio,Holgate
19915,Ohio,Holland
19916,Ohio,Hollansburg
19917,Ohio,Holloway
19918,Ohio,Holmesville
19919,Ohio,Homer
19920,Ohio,Homerville
19921,Ohio,Homeworth
19922,Ohio,Hooven
19923,Ohio,Hopedale
19924,Ohio,Hopewell
19925,Ohio,Houston
19926,Ohio,Howard
19927,Ohio,Hoytville
19928,Ohio,Hubbard
19929,Ohio,Hudson
19930,Ohio,Huntsburg
19931,Ohio,Huntsville
19932,Ohio,Huron
19933,Ohio,Iberia
19934,Ohio,Independence
19935,Ohio,Irondale
19936,Ohio,Ironton
19937,Ohio,Irwin
19938,Ohio,Isle Saint George
19939,Ohio,Jackson
19940,Ohio,Jackson Center
19941,Ohio,Jacksontown
19942,Ohio,Jacksonville
19943,Ohio,Jacobsburg
19944,Ohio,Jamestown
19945,Ohio,Jasper
19946,Ohio,Jefferson
19947,Ohio,Jeffersonville
19948,Ohio,Jenera
19949,Ohio,Jeromesville
19950,Ohio,Jerry City
19951,Ohio,Jerusalem
19952,Ohio,Jewell
19953,Ohio,Jewett
19954,Ohio,Johnstown
19955,Ohio,Junction City
19956,Ohio,Kalida
19957,Ohio,Kansas
19958,Ohio,Keene
19959,Ohio,Kelleys Island
19960,Ohio,Kensington
19961,Ohio,Kent
19962,Ohio,Kenton
19963,Ohio,Kerr
19964,Ohio,Kettlersville
19965,Ohio,Kidron
19966,Ohio,Kilbourne
19967,Ohio,Killbuck
19968,Ohio,Kimbolton
19969,Ohio,Kings Mills
19970,Ohio,Kingston
19971,Ohio,Kingsville
19972,Ohio,Kinsman
19973,Ohio,Kipling
19974,Ohio,Kipton
19975,Ohio,Kirby
19976,Ohio,Kirkersville
19977,Ohio,Kitts Hill
19978,Ohio,Kunkle
19979,Ohio,La Rue
19980,Ohio,Lacarne
19981,Ohio,Lafayette
19982,Ohio,Lafferty
19983,Ohio,Lagrange
19984,Ohio,Laings
19985,Ohio,Lake Milton
19986,Ohio,Lakemore
19987,Ohio,Lakeside Marblehead
19988,Ohio,Lakeview
19989,Ohio,Lakeville
19990,Ohio,Lakewood
19991,Ohio,Lancaster
19992,Ohio,Langsville
19993,Ohio,Lansing
19994,Ohio,Latham
19995,Ohio,Latty
19996,Ohio,Laura
19997,Ohio,Laurelville
19998,Ohio,Leavittsburg
19999,Ohio,Lebanon
20000,Ohio,Lees Creek
20001,Ohio,Leesburg
20002,Ohio,Leesville
20003,Ohio,Leetonia
20004,Ohio,Leipsic
20005,Ohio,Lemoyne
20006,Ohio,Lewis Center
20007,Ohio,Lewisburg
20008,Ohio,Lewistown
20009,Ohio,Lewisville
20010,Ohio,Liberty Center
20011,Ohio,Lima
20012,Ohio,Lima
20013,Ohio,Limaville
20014,Ohio,Lindsey
20015,Ohio,Lisbon
20016,Ohio,Litchfield
20017,Ohio,Lithopolis
20018,Ohio,Little Hocking
20019,Ohio,Lockbourne
20020,Ohio,Lodi
20021,Ohio,Logan
20022,Ohio,London
20023,Ohio,Londonderry
20024,Ohio,Long Bottom
20025,Ohio,Lorain
20026,Ohio,Lore City
20027,Ohio,Loudonville
20028,Ohio,Louisville
20029,Ohio,Loveland
20030,Ohio,Lowell
